Penal Code,Crime,Weapon Used,Age,Gender,Cognizable,Time,Date,Location,FIR Launched by
304A,Causing of death by negligence,,38,Male,FALSE,9:34,31/4/2020,Chintamani I,Sujal
326A,Voluntarily causing grievous hurt by use of acid,acid,52,Male,FALSE,22:52,12/11/2021,Dolphin Chowk,Rohit
376B,Sexual intercourse by husband upon his wife during separation,,66,Male,FALSE,13:10,2/9/2022,City Pride,Riyan
298,Uttering words with deliberate intent to wound religious feelings,,53,Male,FALSE,17:14,16/5/2022,Chintamani III,Parthiv
359,Kidnapping,knife,62,Male,TRUE,16:42,21/5/2020,Mahesh Society,Ajit
383,Extortion,knife,70,Male,TRUE,21:34,30/12/2022,Chintamani III,Arijit
464,Making a false document,,48,Male,FALSE,21:05,22/2/2022,Mahesh Society,Vineet
326A,Voluntarily causing grievous hurt by use of acid,acid,60,Male,FALSE,8:56,27/1/2020,Shani Mandir,Soham
396,"Dacoity,Murder",gun,49,Male,TRUE,17:07,3/1/2021,Katraj,Ajay
464,Making a false document,,55,Male,FALSE,13:20,1/11/2023,Sukhsagar Nagar,Dheeraj
300,Murder,ropes,34,Male,TRUE,17:46,21/8/2022,Chintamani II,Lakshay
464,Making a false document,,52,Male,FALSE,15:03,29/12/2020,Swargate,Anand
497,Adultery,,59,Male,FALSE,14:03,12/7/2021,Sukhsagar Nagar,Parag
359,Kidnapping,ropes,23,Male,TRUE,5:30,19/6/2021,Dolphin Chowk,Mustufa
415,Cheating,,29,Male,FALSE,9:59,27/10/2022,Swargate,Mahendra
442,House-trespass,,29,Male,FALSE,4:47,15/4/2022,Chintamani I,Sunil
304A,Causing of death by negligence,,31,Male,FALSE,4:57,29/9/2022,City Pride,Ajit
354A,Sexual harassment,,60,Female,FALSE,9:40,5/11/2020,Katraj,Smita
359,Kidnapping,gun,73,Male,TRUE,8:47,25/8/2020,Mahesh Society,Vaibhav
304B,Dowry death,,48,Female,TRUE,8:49,15/8/2020,Bibwewadi Gavthan,Riya
337,Causing hurt by act endangering life or personal safety of other,gun,42,Male,TRUE,6:13,26/3/2023,Katraj,Ramesh
310,Thug ,knife,17,Male,TRUE,3:43,25/7/2020,Chintamani I,
396,"Dacoity,Murder",gun,32,Male,TRUE,3:06,2/1/2022,Bibwewadi Gavthan,Arya
463,Forgery,,61,Male,FALSE,14:23,15/10/2021,Shani Mandir,Navjot
383,Extortion,knife,50,Male,TRUE,0:19,20/11/2023,City Pride,Dheeraj
463,Forgery,,42,Male,FALSE,22:52,29/7/2020,Chintamani I,Abdul
304A,Causing of death by negligence,,17,Male,FALSE,21:33,24/9/2023,Shani Mandir,
497,Adultery,,68,Male,FALSE,0:29,13/8/2020,Chintamani II,Riyan
383,Extortion,ropes,31,Male,TRUE,4:41,16/12/2021,Chintamani II,Lakshay
310,Thug ,ropes,53,Male,TRUE,14:37,12/2/2021,Bibwewadi Gavthan,Atif
376B,Sexual intercourse by husband upon his wife during separation,,58,Male,FALSE,9:06,4/11/2021,Khau Gali,Abdul
354A,Sexual harassment,,34,Female,FALSE,12:12,26/2/2021,Dolphin Chowk,Suman
464,Making a false document,,33,Male,FALSE,11:23,22/7/2021,Mahesh Society,Arya
390,Robbery,ropes,57,Male,TRUE,9:27,22/6/2023,Mahesh Society,Kailash
415,Cheating,,23,Male,FALSE,14:11,3/8/2020,Shani Mandir,Anand
464,Making a false document,,66,Male,FALSE,19:01,22/9/2021,Shani Mandir,Sunil
442,House-trespass,,48,Male,FALSE,3:58,27/2/2022,Khau Gali,Om
415,Cheating,,59,Male,FALSE,7:30,20/3/2021,Chintamani II,Lakshay
312,Causing Miscarriage,,60,Female,FALSE,13:21,7/4/2020,Mahesh Society,Kavita
463,Forgery,,61,Male,FALSE,4:10,27/7/2021,Dolphin Chowk,Parthiv
359,Kidnapping,gun,21,Male,TRUE,12:49,15/8/2021,KK Market,Parag
396,"Dacoity,Murder",gun,54,Male,TRUE,9:00,22/7/2021,City Pride,Navjot
396,"Dacoity,Murder",gun,33,Male,TRUE,22:12,26/2/2021,Dolphin Chowk,Sujal
376B,Sexual intercourse by husband upon his wife during separation,,42,Male,FALSE,14:44,18/10/2022,Swargate,Mahendra
378,Theft,,50,Male,TRUE,8:38,19/2/2022,City Pride,Mustufa
300,Murder,ropes,64,Male,TRUE,0:53,8/4/2022,City Pride,Dheeraj
396,"Dacoity,Murder",knife,43,Male,TRUE,10:46,5/9/2020,Chintamani I,Ajit
410,Stolen property,,20,Male,FALSE,3:57,17/12/2020,Swargate,Arijit
298,Uttering words with deliberate intent to wound religious feelings,,16,Male,FALSE,12:30,30/2/2021,KK Market,
337,Causing hurt by act endangering life or personal safety of other,ropes,64,Male,TRUE,4:45,25/2/2022,Dolphin Chowk,Vineet
376B,Sexual intercourse by husband upon his wife during separation,,31,Male,FALSE,17:25,4/6/2020,Chintamani II,Riyan
359,Kidnapping,knife,60,Male,TRUE,2:17,17/10/2023,Bibwewadi Gavthan,Arijit
337,Causing hurt by act endangering life or personal safety of other,ropes,66,Male,TRUE,2:29,24/10/2021,City Pride,Riyan
304B,Dowry death,,28,Female,TRUE,6:23,6/9/2020,City Pride,Rashmi
464,Making a false document,,24,Male,FALSE,19:40,29/4/2021,KK Market,Vaibhav
354A,Sexual harassment,,34,Female,FALSE,21:58,7/6/2022,Chintamani I,Aarti
396,"Dacoity,Murder",gun,68,Male,TRUE,19:34,29/9/2023,Katraj,Suresh
359,Kidnapping,knife,49,Male,TRUE,20:49,10/11/2021,Chintamani II,Suresh
464,Making a false document,,25,Male,FALSE,3:32,2/1/2022,Shani Mandir,Rohit
354D,Stalking,,47,Female,FALSE,22:31,10/4/2023,Mahesh Society,Kavita
310,Thug ,knife,31,Male,TRUE,8:52,6/12/2022,Mahesh Society,Rohit
383,Extortion,gun,32,Male,TRUE,23:45,11/8/2020,Katraj,Milind
497,Adultery,,71,Male,FALSE,19:35,4/6/2020,Sukhsagar Nagar,Sujoy
359,Kidnapping,knife,28,Male,TRUE,15:11,21/3/2021,Katraj,Navjot
464,Making a false document,,24,Male,FALSE,1:54,24/11/2023,Chintamani I,Vineet
326A,Voluntarily causing grievous hurt by use of acid,acid,66,Male,FALSE,19:35,6/9/2020,Khau Gali,Vineet
390,Robbery,gun,30,Male,TRUE,4:18,12/12/2022,Katraj,Atharva
326A,Voluntarily causing grievous hurt by use of acid,acid,65,Male,TRUE,3:36,9/3/2022,KK Market,Rohit
425,Mischief,,32,Male,FALSE,20:28,4/4/2021,Khau Gali,Neeraj
359,Kidnapping,ropes,38,Male,TRUE,14:06,29/4/2021,Swargate,Arijit
310,Thug ,ropes,24,Male,TRUE,9:03,11/5/2021,Swargate,Atif
415,Cheating,,33,Male,FALSE,23:35,21/1/2023,Mahesh Society,Lakshay
442,House-trespass,,45,Male,FALSE,7:52,29/2/2021,Khau Gali,Prem
390,Robbery,knife,29,Male,TRUE,1:40,29/5/2022,Chintamani I,Ramesh
497,Adultery,,17,Male,FALSE,10:37,26/11/2022,City Pride,
300,Murder,gun,68,Male,TRUE,22:02,27/2/2021,Bibwewadi Gavthan,Amar
354D,Stalking,,24,Female,FALSE,5:53,27/9/2020,Dolphin Chowk,Sneha
442,House-trespass,,38,Male,FALSE,21:40,5/2/2021,Swargate,Mahendra
310,Thug ,ropes,71,Male,TRUE,12:00,27/5/2021,Chintamani III,Milind
510,Misconduct in public by a drunken person,,75,Male,FALSE,22:34,2/8/2020,Dolphin Chowk,Ajit
300,Murder,gun,39,Male,TRUE,6:46,30/12/2021,Shani Mandir,Parthiv
298,Uttering words with deliberate intent to wound religious feelings,,63,Male,FALSE,20:56,22/9/2023,Katraj,Anand
510,Misconduct in public by a drunken person,,44,Male,FALSE,13:36,9/1/2020,Shani Mandir,Mahendra
410,Stolen property,,30,Male,FALSE,3:06,2/7/2022,City Pride,Riyan
396,"Dacoity,Murder",ropes,66,Male,TRUE,17:58,20/2/2023,KK Market,Lakshay
354D,Stalking,,66,Female,FALSE,13:21,13/12/2022,Mahesh Society,Rashmi
375,Rape,,48,Female,TRUE,7:09,25/10/2022,Chintamani II,Shweta
445,House-breaking,hammer,42,Male,TRUE,4:10,4/4/2021,City Pride,Prasad
375,Rape,,59,Female,TRUE,21:09,26/4/2022,Swargate,Aarti
442,House-trespass,,68,Male,FALSE,9:11,7/7/2022,City Pride,Sujoy
445,House-breaking,hockey stick,49,Male,TRUE,17:42,19/9/2022,Dolphin Chowk,Sameer
390,Robbery,gun,22,Male,TRUE,20:59,7/6/2023,Dolphin Chowk,Mahendra
445,House-breaking,stones,46,Male,TRUE,14:25,26/11/2023,Chintamani II,Amar
375,Rape,,22,Female,TRUE,19:00,29/10/2020,Bibwewadi Gavthan,Meena
298,Uttering words with deliberate intent to wound religious feelings,,39,Male,FALSE,21:40,25/8/2022,Sukhsagar Nagar,Sujoy
396,"Dacoity,Murder",gun,49,Male,TRUE,21:28,17/8/2020,City Pride,Mustufa
359,Kidnapping,gun,43,Male,TRUE,16:21,30/4/2020,Chintamani III,Kailash
510,Misconduct in public by a drunken person,,33,Male,FALSE,19:41,7/10/2020,Shani Mandir,Aslam
310,Thug ,knife,22,Male,TRUE,12:55,1/7/2022,Chintamani III,Mahendra
396,"Dacoity,Murder",ropes,33,Male,TRUE,17:14,3/10/2022,Dolphin Chowk,Mahendra
442,House-trespass,,38,Male,FALSE,15:30,24/6/2023,Swargate,Virat
375,Rape,,24,Female,TRUE,3:10,31/10/2023,Katraj,Divya
425,Mischief,,19,Male,FALSE,17:14,5/9/2022,Bibwewadi Gavthan,Sunil
410,Stolen property,,46,Male,FALSE,15:49,29/11/2020,KK Market,Ajit
464,Making a false document,,46,Male,FALSE,23:30,25/6/2021,Chintamani I,Abhay
312,Causing Miscarriage,,70,Female,FALSE,13:54,29/1/2020,Bibwewadi Gavthan,Riya
396,"Dacoity,Murder",knife,43,Male,TRUE,8:00,20/4/2023,Shani Mandir,Sujoy
354D,Stalking,,61,Female,FALSE,16:37,27/6/2023,Shani Mandir,Mona
326A,Voluntarily causing grievous hurt by use of acid,acid,35,Male,FALSE,5:37,26/9/2022,City Pride,Parthiv
376B,Sexual intercourse by husband upon his wife during separation,,31,Male,FALSE,23:37,19/1/2021,Chintamani I,Om
300,Murder,gun,49,Male,TRUE,21:22,19/10/2020,Chintamani III,Anand
445,House-breaking,hockey stick,69,Male,TRUE,2:57,1/11/2022,KK Market,Aslam
383,Extortion,ropes,28,Male,TRUE,20:33,23/9/2022,KK Market,Dheeraj
383,Extortion,knife,25,Male,TRUE,6:07,19/7/2020,Mahesh Society,Dheeraj
375,Rape,,35,Female,TRUE,9:02,14/12/2021,Sukhsagar Nagar,Kajal
304B,Dowry death,,26,Female,TRUE,22:27,9/6/2023,Bibwewadi Gavthan,Sneha
326A,Voluntarily causing grievous hurt by use of acid,acid,53,Male,TRUE,15:35,14/11/2023,Sukhsagar Nagar,Rohit
359,Kidnapping,knife,74,Male,TRUE,21:51,17/5/2023,Khau Gali,Riyan
391,Dacoity,,23,Male,FALSE,17:05,6/3/2020,Dolphin Chowk,Prasad
354D,Stalking,,68,Female,FALSE,19:31,16/7/2020,Shani Mandir,Rani
497,Adultery,,63,Male,FALSE,0:51,29/8/2023,Bibwewadi Gavthan,Rohit
390,Robbery,ropes,22,Male,TRUE,16:01,6/4/2023,Swargate,Sujoy
300,Murder,gun,65,Male,TRUE,7:34,19/2/2023,Mahesh Society,Sujoy
326A,Voluntarily causing grievous hurt by use of acid,acid,30,Male,TRUE,20:25,27/1/2021,Shani Mandir,Neeraj
442,House-trespass,,71,Male,FALSE,17:32,27/7/2022,KK Market,Lakshay
445,House-breaking,rod,64,Male,TRUE,5:13,17/5/2022,Khau Gali,Abhay
396,"Dacoity,Murder",knife,71,Male,TRUE,2:04,30/2/2020,Chintamani III,Sujoy
376B,Sexual intercourse by husband upon his wife during separation,,69,Male,FALSE,22:44,16/6/2022,KK Market,Sunil
312,Causing Miscarriage,,19,Female,FALSE,18:59,25/8/2022,Khau Gali,Sneha
410,Stolen property,,17,Female,FALSE,17:27,28/4/2021,City Pride,
463,Forgery,,45,Male,FALSE,6:47,15/8/2022,City Pride,Ajit
396,"Dacoity,Murder",knife,23,Male,TRUE,0:16,13/2/2021,City Pride,Aslam
445,House-breaking,stones,53,Male,TRUE,5:48,25/8/2022,Shani Mandir,Sameer
378,Theft,,52,Male,TRUE,9:26,10/6/2020,Bibwewadi Gavthan,Aslam
376B,Sexual intercourse by husband upon his wife during separation,,21,Male,FALSE,20:33,24/10/2020,Shani Mandir,Mustufa
300,Murder,knife,60,Male,TRUE,9:40,8/4/2020,Chintamani III,Sachin
396,"Dacoity,Murder",knife,49,Male,TRUE,4:03,22/6/2021,KK Market,Mustufa
378,Theft,,41,Male,TRUE,9:24,30/3/2022,KK Market,Om
312,Causing Miscarriage,,45,Female,FALSE,10:50,9/9/2020,Khau Gali,Anita
464,Making a false document,,75,Male,FALSE,23:24,28/2/2020,Khau Gali,Mustufa
312,Causing Miscarriage,,32,Female,FALSE,17:45,8/5/2022,Chintamani III,Sneha
300,Murder,ropes,18,Female,TRUE,6:46,2/4/2022,Swargate,
425,Mischief,,53,Male,FALSE,22:56,29/11/2020,Chintamani II,Parthiv
391,Dacoity,,66,Male,FALSE,23:27,23/4/2023,Bibwewadi Gavthan,Milind
312,Causing Miscarriage,,30,Female,FALSE,18:47,23/8/2021,Chintamani I,Divya
415,Cheating,,67,Male,FALSE,1:41,13/3/2020,City Pride,Soham
337,Causing hurt by act endangering life or personal safety of other,knife,20,Male,TRUE,18:12,26/2/2023,Katraj,Parag
463,Forgery,,39,Male,FALSE,8:39,13/5/2022,KK Market,Amar
425,Mischief,,53,Male,FALSE,0:55,4/12/2022,Chintamani III,Virat
298,Uttering words with deliberate intent to wound religious feelings,,63,Male,FALSE,20:31,27/2/2020,KK Market,Mahendra
445,House-breaking,hammer,74,Male,TRUE,9:40,11/5/2020,Chintamani III,Navjot
383,Extortion,gun,47,Male,TRUE,5:42,18/2/2023,Swargate,Parag
396,"Dacoity,Murder",ropes,74,Male,TRUE,12:35,14/11/2022,City Pride,Ajit
510,Misconduct in public by a drunken person,,21,Male,FALSE,23:38,21/8/2023,Khau Gali,Amar
300,Murder,ropes,19,Male,TRUE,2:58,9/7/2022,KK Market,Rohit
390,Robbery,ropes,44,Male,TRUE,19:58,20/11/2020,Dolphin Chowk,Suresh
354D,Stalking,,38,Female,FALSE,16:09,16/3/2022,Chintamani II,Sneha
497,Adultery,,21,Male,FALSE,17:58,6/2/2023,Sukhsagar Nagar,Sunil
410,Stolen property,,51,Male,FALSE,17:55,12/8/2021,Mahesh Society,Debashish
298,Uttering words with deliberate intent to wound religious feelings,,37,Male,FALSE,11:06,4/7/2023,Dolphin Chowk,Vineet
396,"Dacoity,Murder",knife,46,Male,TRUE,9:46,23/2/2020,Katraj,Ajay
464,Making a false document,,75,Male,FALSE,2:59,11/9/2020,City Pride,Sunil
375,Rape,,73,Female,TRUE,18:57,17/1/2023,Chintamani II,Aarti
304A,Causing of death by negligence,,62,Male,FALSE,9:27,18/10/2022,Chintamani III,Abdul
378,Theft,,25,Male,TRUE,15:53,2/4/2021,KK Market,Sachin
445,House-breaking,hockey stick,41,Male,TRUE,14:27,26/7/2020,Katraj,Debashish
463,Forgery,,31,Male,FALSE,1:28,19/3/2022,Chintamani I,Abhay
312,Causing Miscarriage,,58,Female,FALSE,12:21,28/7/2023,Dolphin Chowk,Anita
410,Stolen property,,63,Male,FALSE,6:31,1/7/2022,KK Market,Dheeraj
391,Dacoity,,71,Male,FALSE,13:14,29/4/2023,Bibwewadi Gavthan,Amar
354A,Sexual harassment,,26,Female,FALSE,20:12,24/5/2022,Dolphin Chowk,Kajal
445,House-breaking,stones,44,Male,TRUE,0:10,7/6/2023,Khau Gali,Shantanu
376B,Sexual intercourse by husband upon his wife during separation,,47,Male,FALSE,14:50,23/9/2021,Swargate,Amar
310,Thug ,knife,48,Male,TRUE,3:03,13/9/2020,Mahesh Society,Sujal
375,Rape,,56,Female,TRUE,8:36,11/6/2023,Dolphin Chowk,Divya
354D,Stalking,,57,Female,FALSE,20:44,14/2/2023,Khau Gali,Aarti
304A,Causing of death by negligence,,63,Male,FALSE,2:33,14/3/2021,Shani Mandir,Atharva
304B,Dowry death,,44,Female,TRUE,18:36,10/4/2020,City Pride,Meena
463,Forgery,,18,Female,FALSE,23:25,16/11/2022,Mahesh Society,
337,Causing hurt by act endangering life or personal safety of other,knife,25,Male,TRUE,10:02,27/8/2022,City Pride,Parag
396,"Dacoity,Murder",ropes,43,Male,TRUE,9:54,21/7/2022,KK Market,Suresh
463,Forgery,,39,Male,FALSE,5:40,14/9/2022,Katraj,Atharva
304B,Dowry death,,36,Female,TRUE,9:46,16/4/2022,Katraj,Rashmi
390,Robbery,gun,37,Male,TRUE,5:32,9/9/2023,Shani Mandir,Vineet
510,Misconduct in public by a drunken person,,75,Male,FALSE,21:01,26/11/2021,Mahesh Society,Arijit
497,Adultery,,64,Male,FALSE,0:31,24/5/2020,Sukhsagar Nagar,Mustufa
312,Causing Miscarriage,,16,Male,FALSE,15:04,10/5/2023,City Pride,
391,Dacoity,,36,Male,FALSE,5:15,16/7/2023,Mahesh Society,Mahendra
312,Causing Miscarriage,,38,Female,FALSE,14:17,11/11/2022,Bibwewadi Gavthan,Kajal
410,Stolen property,,39,Male,FALSE,0:14,27/11/2020,Dolphin Chowk,Debashish
312,Causing Miscarriage,,69,Female,FALSE,2:59,1/7/2021,Mahesh Society,Anita
510,Misconduct in public by a drunken person,,29,Male,FALSE,23:06,28/11/2023,Mahesh Society,Ajay
304B,Dowry death,,43,Female,TRUE,15:46,21/9/2021,Chintamani I,Suman
442,House-trespass,,73,Male,FALSE,11:42,26/5/2022,Sukhsagar Nagar,Virat
390,Robbery,gun,64,Male,TRUE,23:28,10/2/2023,Dolphin Chowk,Aslam
390,Robbery,ropes,45,Male,TRUE,16:22,19/3/2021,Mahesh Society,Parag
304A,Causing of death by negligence,,67,Male,FALSE,21:40,16/11/2022,Khau Gali,Abhay
359,Kidnapping,ropes,69,Male,TRUE,20:01,17/5/2022,Sukhsagar Nagar,Sachin
312,Causing Miscarriage,,37,Female,FALSE,9:59,26/10/2023,Khau Gali,Priya
300,Murder,gun,37,Male,TRUE,16:05,29/7/2020,Sukhsagar Nagar,Arijit
463,Forgery,,35,Male,FALSE,0:30,18/12/2021,Khau Gali,Milind
326A,Voluntarily causing grievous hurt by use of acid,acid,66,Male,FALSE,20:44,18/9/2023,Khau Gali,Om
445,House-breaking,hammer,43,Male,TRUE,7:36,19/9/2023,City Pride,Kailash
383,Extortion,knife,47,Male,TRUE,7:07,5/7/2020,Swargate,Rohit
410,Stolen property,,24,Male,FALSE,5:08,22/3/2022,Chintamani III,Vineet
304A,Causing of death by negligence,,39,Male,FALSE,7:48,12/9/2020,Shani Mandir,Riyan
310,Thug ,gun,56,Male,TRUE,5:52,3/12/2021,Chintamani III,Anand
464,Making a false document,,22,Male,FALSE,4:12,6/3/2020,Chintamani III,Milind
326A,Voluntarily causing grievous hurt by use of acid,acid,50,Male,FALSE,17:13,2/9/2022,Bibwewadi Gavthan,Amar
425,Mischief,,55,Male,FALSE,13:55,13/6/2021,Dolphin Chowk,Sunil
442,House-trespass,,34,Male,FALSE,14:26,17/4/2021,Shani Mandir,Lakshay
298,Uttering words with deliberate intent to wound religious feelings,,16,Male,FALSE,2:17,9/6/2021,KK Market,
359,Kidnapping,knife,31,Male,TRUE,13:38,20/12/2021,Sukhsagar Nagar,Vineet
354A,Sexual harassment,,72,Female,FALSE,8:57,19/10/2020,Swargate,Smita
463,Forgery,,49,Male,FALSE,4:46,28/9/2020,City Pride,Navjot
326A,Voluntarily causing grievous hurt by use of acid,acid,54,Male,FALSE,22:14,4/6/2022,City Pride,Vaibhav
463,Forgery,,42,Male,FALSE,15:05,3/5/2020,Chintamani III,Om
354A,Sexual harassment,,50,Female,FALSE,13:49,8/8/2022,Swargate,Suman
375,Rape,,31,Female,TRUE,18:57,30/7/2021,Dolphin Chowk,Shweta
391,Dacoity,,41,Male,FALSE,14:58,21/8/2022,Shani Mandir,Parthiv
410,Stolen property,,42,Male,FALSE,23:25,23/9/2020,Dolphin Chowk,Sameer
463,Forgery,,24,Male,FALSE,9:07,19/10/2023,Mahesh Society,Ramesh
298,Uttering words with deliberate intent to wound religious feelings,,41,Male,FALSE,15:46,14/10/2023,Dolphin Chowk,Sunil
300,Murder,gun,62,Male,TRUE,9:47,10/12/2023,Katraj,Vaibhav
312,Causing Miscarriage,,61,Female,FALSE,13:15,19/5/2023,KK Market,Meena
383,Extortion,ropes,17,Female,TRUE,10:56,2/11/2020,Mahesh Society,
390,Robbery,knife,25,Male,TRUE,9:36,1/8/2022,Swargate,Prasad
375,Rape,,20,Female,TRUE,8:08,8/2/2021,Mahesh Society,Mona
300,Murder,knife,35,Male,TRUE,6:32,11/10/2021,Katraj,Prasad
298,Uttering words with deliberate intent to wound religious feelings,,58,Male,FALSE,8:43,10/1/2022,Shani Mandir,Om
375,Rape,,31,Female,TRUE,16:03,16/3/2023,Bibwewadi Gavthan,Tina
354A,Sexual harassment,,49,Female,FALSE,23:54,14/8/2022,Shani Mandir,Kavita
415,Cheating,,62,Male,FALSE,0:58,24/1/2022,Bibwewadi Gavthan,Lakshay
383,Extortion,knife,43,Male,TRUE,17:16,7/4/2022,Chintamani I,Mustufa
510,Misconduct in public by a drunken person,,28,Male,FALSE,13:24,5/8/2020,Khau Gali,Prasad
463,Forgery,,37,Male,FALSE,6:25,8/4/2022,KK Market,Atharva
410,Stolen property,,38,Male,FALSE,14:35,16/1/2020,Sukhsagar Nagar,Sachin
310,Thug ,knife,61,Male,TRUE,15:14,31/12/2022,Chintamani I,Kailash
464,Making a false document,,19,Male,FALSE,7:30,21/12/2022,Khau Gali,Debashish
304A,Causing of death by negligence,,21,Male,FALSE,16:18,9/3/2021,Chintamani II,Sujoy
359,Kidnapping,ropes,61,Male,TRUE,9:06,28/1/2020,Chintamani III,Amar
442,House-trespass,,71,Male,FALSE,19:17,21/11/2021,KK Market,Parag
304A,Causing of death by negligence,,62,Male,FALSE,21:33,18/12/2020,Sukhsagar Nagar,Milind
415,Cheating,,42,Male,FALSE,9:09,28/12/2022,Sukhsagar Nagar,Prasad
464,Making a false document,,62,Male,FALSE,20:16,24/11/2021,Katraj,Amar
391,Dacoity,,62,Male,FALSE,9:57,12/11/2020,Khau Gali,Sachin
378,Theft,,36,Male,TRUE,21:45,4/11/2023,Mahesh Society,Atharva
298,Uttering words with deliberate intent to wound religious feelings,,26,Male,FALSE,5:30,19/6/2021,Khau Gali,Kailash
312,Causing Miscarriage,,20,Female,FALSE,17:54,8/10/2022,KK Market,Shweta
463,Forgery,,50,Male,FALSE,23:51,21/10/2021,Katraj,Soham
300,Murder,knife,50,Male,TRUE,8:56,13/9/2023,Swargate,Navjot
326A,Voluntarily causing grievous hurt by use of acid,acid,27,Male,TRUE,16:53,12/10/2020,Khau Gali,Aslam
391,Dacoity,,43,Male,FALSE,12:21,2/7/2023,Chintamani III,Sunil
396,"Dacoity,Murder",knife,72,Male,TRUE,7:29,28/3/2021,Bibwewadi Gavthan,Anand
391,Dacoity,,19,Male,FALSE,19:41,24/5/2022,KK Market,Anand
354D,Stalking,,32,Female,FALSE,20:00,3/7/2023,City Pride,Divya
304B,Dowry death,,62,Female,TRUE,19:10,30/3/2022,Chintamani I,Shweta
298,Uttering words with deliberate intent to wound religious feelings,,62,Male,FALSE,19:23,9/12/2022,Chintamani III,Mahendra
383,Extortion,ropes,41,Male,TRUE,6:10,5/3/2022,Bibwewadi Gavthan,Prasad
510,Misconduct in public by a drunken person,,64,Male,FALSE,0:21,6/11/2020,Sukhsagar Nagar,Anand
410,Stolen property,,17,Male,FALSE,14:29,23/2/2020,Chintamani III,
376B,Sexual intercourse by husband upon his wife during separation,,62,Male,FALSE,20:52,26/5/2023,KK Market,Sameer
510,Misconduct in public by a drunken person,,70,Male,FALSE,0:07,15/1/2020,Chintamani I,Aslam
425,Mischief,,60,Male,FALSE,4:13,25/12/2023,Mahesh Society,Arijit
378,Theft,,53,Male,TRUE,22:13,21/11/2020,Mahesh Society,Sujoy
497,Adultery,,47,Male,FALSE,18:38,30/8/2023,Chintamani I,Atharva
326A,Voluntarily causing grievous hurt by use of acid,acid,57,Male,FALSE,18:13,28/4/2020,Khau Gali,Anand
304A,Causing of death by negligence,,20,Male,FALSE,0:33,3/1/2021,Sukhsagar Nagar,Dheeraj
359,Kidnapping,knife,40,Male,TRUE,13:19,29/10/2020,Khau Gali,Virat
310,Thug ,ropes,46,Male,TRUE,19:34,17/10/2021,Khau Gali,Atharva
304A,Causing of death by negligence,,66,Male,FALSE,11:19,3/4/2021,Chintamani III,Mustufa
304B,Dowry death,,53,Female,TRUE,18:35,5/10/2022,Dolphin Chowk,Pooja
497,Adultery,,43,Male,FALSE,14:28,18/7/2020,Katraj,Aslam
410,Stolen property,,27,Male,FALSE,18:31,31/8/2020,Chintamani III,Arijit
390,Robbery,gun,32,Male,TRUE,10:10,24/10/2022,KK Market,Riyan
326A,Voluntarily causing grievous hurt by use of acid,acid,16,Male,TRUE,0:46,7/1/2023,Katraj,
300,Murder,gun,24,Male,TRUE,12:41,20/2/2022,Chintamani II,Lakshay
359,Kidnapping,knife,58,Male,TRUE,11:20,15/10/2021,Khau Gali,Atharva
464,Making a false document,,18,Male,FALSE,16:32,31/12/2022,Chintamani I,
354D,Stalking,,44,Female,FALSE,22:32,6/3/2020,Khau Gali,Rashmi
390,Robbery,ropes,44,Male,TRUE,20:34,22/10/2022,Katraj,Virat
376B,Sexual intercourse by husband upon his wife during separation,,32,Male,FALSE,3:00,24/4/2021,Sukhsagar Nagar,Aslam
359,Kidnapping,gun,26,Male,TRUE,21:57,25/9/2023,Khau Gali,Arijit
390,Robbery,ropes,17,Male,TRUE,5:58,14/10/2023,Chintamani I,
354D,Stalking,,18,Male,FALSE,7:18,15/3/2020,Chintamani III,
425,Mischief,,69,Male,FALSE,19:35,24/2/2022,Chintamani III,Vaibhav
396,"Dacoity,Murder",ropes,42,Male,TRUE,6:10,16/7/2023,Shani Mandir,Ramesh
463,Forgery,,23,Male,FALSE,12:58,4/10/2021,Khau Gali,Atharva
354D,Stalking,,58,Female,FALSE,13:05,15/8/2023,Chintamani I,Sneha
304B,Dowry death,,43,Female,TRUE,17:05,23/7/2020,KK Market,Pooja
354A,Sexual harassment,,67,Female,FALSE,22:50,5/5/2022,Sukhsagar Nagar,Anita
